"DAY(collection_week)","Comparisons","question_label","rolling_mean","Subgroups","rolling_n","Max of current_period","Max of previous_period"
2024-12-09 00:00:00,"State","Civic Intent score",58.780445961670154,"WI Wisconsin",12,,
2024-12-09 00:00:00,"State","Civic Intent score",59.97181891313579,"LA Louisiana",8,,
2024-12-09 00:00:00,"State","Civic Intent score",60.200167856603294,"MN Minnesota",8,,
2024-12-09 00:00:00,"State","Civic Intent score",60.302441124751375,"MA Massachusetts",9,,
2024-12-09 00:00:00,"State","Civic Intent score",60.65797103619938,"OK Oklahoma",5,,
2024-12-09 00:00:00,"State","Civic Intent score",61.29327759152165,"SC South Carolina",6,,
2024-12-09 00:00:00,"State","Civic Intent score",62.188415739973806,"AZ Arizona",11,,
2024-12-09 00:00:00,"State","Civic Intent score",63.01830629757226,"KY Kentucky",6,,
2024-12-09 00:00:00,"State","Civic Intent score",63.433484927142764,"VA Virginia",7,,
2024-12-09 00:00:00,"State","Civic Intent score",63.943016759776526,"CT Connecticut",5,,
2024-12-09 00:00:00,"State","Civic Intent score",65.86475909412268,"CO Colorado",12,,
2024-12-09 00:00:00,"State","Civic Intent score",66.63434677256781,"NJ New Jersey",12,,
2024-12-09 00:00:00,"State","Civic Intent score",69.23609535303241,"OH Ohio",12,,
2024-12-09 00:00:00,"State","Civic Intent score",70.69173928303528,"UT Utah",8,,
2024-12-09 00:00:00,"State","Civic Intent score",74.0036492383133,"TN Tennessee",14,,
2024-12-09 00:00:00,"State","Civic Intent score",74.87471259659608,"WV West Virginia",7,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",48.81779022289062,"Middle Suburbs",14,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",51.70735676230235,"Rural Middle America",21,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",53.87284148877218,"Hispanic Centers",13,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",53.96257795040618,"Working Class Country",6,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",54.19888296344837,"College Towns",29,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",55.48081286923377,"Exurbs",33,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",56.24728527862697,"Big Cities",129,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",57.140721087759495,"Graying America",15,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",57.70918119920776,"African American South",20,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",60.04737796305452,"Military Posts",10,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",60.106490091013356,"Urban Burbs",100,,
2024-12-16 00:00:00,"ACP Community Type","Civic Intent score",66.07672274862584,"Evangelical Hubs",8,,
2024-12-16 00:00:00,"Age","Civic Intent score",54.796515875059036,"50 to 64",103,,
2024-12-16 00:00:00,"Age","Civic Intent score",54.87548044237731,"35 to 49",100,,
2024-12-16 00:00:00,"Age","Civic Intent score",56.19696593225963,"65 to 85",87,,
2024-12-16 00:00:00,"Age","Civic Intent score",56.80496021051798,"30 to 34",41,,
2024-12-16 00:00:00,"Age","Civic Intent score",60.95051327063367,"25 to 29",25,,
2024-12-16 00:00:00,"Age","Civic Intent score",65.31554551220198,"18 to 24",48,,
2024-12-16 00:00:00,"All","Civic Intent score",57.0215896103161,"All",404,,
2024-12-16 00:00:00,"Children in Home","Civic Intent score",54.68342533688225,"No children in home",277,,
2024-12-16 00:00:00,"Children in Home","Civic Intent score",61.90430683637963,"Children in home",127,,
2024-12-16 00:00:00,"Demographics","Civic Intent score",48.10698721555055,"Prefer not to answer",25,,
2024-12-16 00:00:00,"Demographics","Civic Intent score",51.39601805629305,"Under $25,000",60,,
2024-12-16 00:00:00,"Demographics","Civic Intent score",55.293938587677474,"$25,000 to $49,999",69,,
2024-12-16 00:00:00,"Demographics","Civic Intent score",55.3049251606043,"Over $150,000",65,,
2024-12-16 00:00:00,"Demographics","Civic Intent score",58.805128627556776,"$75,000 to $99,999",57,,
2024-12-16 00:00:00,"Demographics","Civic Intent score",59.47660812897394,"$50,000 to $74,999",65,,
2024-12-16 00:00:00,"Demographics","Civic Intent score",65.93729139965848,"$100,000 to $150,000",63,,
2024-12-16 00:00:00,"Ethnicity","Civic Intent score",37.425075076068474,"Prefer not to answer",8,,
2024-12-16 00:00:00,"Ethnicity","Civic Intent score",49.67671291271903,"Asian",29,,
2024-12-16 00:00:00,"Ethnicity","Civic Intent score",55.277748656188166,"Indigenous/ Native/First Nation",11,,
2024-12-16 00:00:00,"Ethnicity","Civic Intent score",57.15579982069336,"Caucasian/White",299,,
2024-12-16 00:00:00,"Ethnicity","Civic Intent score",62.04337017863668,"Hispanic/Latino",36,,
2024-12-16 00:00:00,"Ethnicity","Civic Intent score",63.15905449950594,"African American",51,,
2024-12-16 00:00:00,"Ethnicity","Civic Intent score",66.44776126594468,"Eastern or Central European",6,,
2024-12-16 00:00:00,"Gender","Civic Intent score",23.109986033519547,"Prefer not to answer",4,,
2024-12-16 00:00:00,"Gender","Civic Intent score",56.488303871770626,"Male",195,,
2024-12-16 00:00:00,"Gender","Civic Intent score",57.72959719591049,"Female",206,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",34.1297896421894,"Non-giver",144,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",70.76165390608229,"Gave to registered nonprofit",195,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",71.21717558763969,"Gave items",175,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",71.55404580054703,"Gave to informal group",152,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",71.82875645685566,"Gave money",160,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",72.2858534434076,"Gave something else",122,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",72.52131489681221,"Gave to individual",135,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",73.88895087381768,"Advocated",88,,
2024-12-16 00:00:00,"Giver Type","Civic Intent score",74.66167366593463,"Volunteered",94,,
2024-12-16 00:00:00,"State","Civic Intent score",45.62039394513815,"OR Oregon",9,,
2024-12-16 00:00:00,"State","Civic Intent score",45.62363008755063,"NV Nevada",8,,
2024-12-16 00:00:00,"State","Civic Intent score",46.502858242138736,"MI Michigan",12,,
2024-12-16 00:00:00,"State","Civic Intent score",47.57305233023285,"RI Rhode Island",5,,
2024-12-16 00:00:00,"State","Civic Intent score",47.626613552539254,"MS Mississippi",8,,
2024-12-16 00:00:00,"State","Civic Intent score",48.41615641711502,"AR Arkansas",6,,
2024-12-16 00:00:00,"State","Civic Intent score",49.52832359870232,"NY New York",30,,
2024-12-16 00:00:00,"State","Civic Intent score",51.88287778752527,"MD Maryland",11,,
2024-12-16 00:00:00,"State","Civic Intent score",52.240646775580736,"FL Florida",29,,
2024-12-16 00:00:00,"State","Civic Intent score",53.033788538633466,"WA Washington",9,,
2024-12-16 00:00:00,"State","Civic Intent score",54.040153631284916,"ME Maine",4,,
2024-12-16 00:00:00,"State","Civic Intent score",54.217231840716885,"CT Connecticut",6,,
2024-12-16 00:00:00,"State","Civic Intent score",54.262590822264976,"WI Wisconsin",10,,
2024-12-16 00:00:00,"State","Civic Intent score",55.19796058145231,"AL Alabama",7,,
2024-12-16 00:00:00,"State","Civic Intent score",55.42835161346252,"IN Indiana",5,,
2024-12-16 00:00:00,"State","Civic Intent score",55.49443726382539,"SC South Carolina",9,,
2024-12-16 00:00:00,"State","Civic Intent score",55.71918033965238,"TX Texas",24,,
2024-12-16 00:00:00,"State","Civic Intent score",56.085343071399976,"CA California",41,,
2024-12-16 00:00:00,"State","Civic Intent score",56.73161895757517,"IL Illinois",24,,
2024-12-16 00:00:00,"State","Civic Intent score",57.591806596093,"IA Iowa",8,,
2024-12-16 00:00:00,"State","Civic Intent score",57.633694655964135,"NC North Carolina",14,,
2024-12-16 00:00:00,"State","Civic Intent score",58.23782140925109,"VA Virginia",8,,
2024-12-16 00:00:00,"State","Civic Intent score",60.6675180194728,"NM New Mexico",5,,
2024-12-16 00:00:00,"State","Civic Intent score",61.44542125483002,"OH Ohio",16,,
2024-12-16 00:00:00,"State","Civic Intent score",62.16484909260879,"MA Massachusetts",10,,
2024-12-16 00:00:00,"State","Civic Intent score",64.32779302330354,"LA Louisiana",9,,
2024-12-16 00:00:00,"State","Civic Intent score",64.83938299310996,"WV West Virginia",6,,
2024-12-16 00:00:00,"State","Civic Intent score",65.13923709985794,"NJ New Jersey",11,,
2024-12-16 00:00:00,"State","Civic Intent score",65.97450651232904,"AZ Arizona",13,,
2024-12-16 00:00:00,"State","Civic Intent score",67.01927294453846,"GA Georgia",9,,
2024-12-16 00:00:00,"State","Civic Intent score",69.91321203704172,"TN Tennessee",14,,
2024-12-16 00:00:00,"State","Civic Intent score",71.83042601800221,"CO Colorado",10,,
2024-12-16 00:00:00,"State","Civic Intent score",81.63655066280786,"DC District of Columbia",5,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",43.4337612949569,"Middle Suburbs",15,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",52.442955812533405,"Hispanic Centers",13,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",52.91665205366959,"Rural Middle America",24,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",54.066501652234216,"Working Class Country",7,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",55.053862195763166,"Exurbs",37,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",55.747286814349124,"College Towns",29,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",57.528746397404824,"African American South",20,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",58.0261220614555,"Big Cities",122,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",58.35310172562558,"Evangelical Hubs",9,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",58.493095100842396,"Graying America",19,,
2024-12-23 00:00:00,"ACP Community Type","Civic Intent score",58.96606366203959,"Urban Burbs",97,,
2024-12-23 00:00:00,"Age","Civic Intent score",52.28053624310967,"35 to 49",102,,
2024-12-23 00:00:00,"Age","Civic Intent score",55.478523911730726,"50 to 64",104,,
2024-12-23 00:00:00,"Age","Civic Intent score",56.6575276650087,"65 to 85",87,,
2024-12-23 00:00:00,"Age","Civic Intent score",58.08153731119895,"30 to 34",37,,
2024-12-23 00:00:00,"Age","Civic Intent score",60.53262921903214,"25 to 29",26,,
2024-12-23 00:00:00,"Age","Civic Intent score",65.2757428018536,"18 to 24",48,,
2024-12-23 00:00:00,"All","Civic Intent score",56.814702345254815,"All",404,,
2024-12-23 00:00:00,"Children in Home","Civic Intent score",55.31582923270579,"No children in home",277,,
2024-12-23 00:00:00,"Children in Home","Civic Intent score",59.9622211993956,"Children in home",127,,
2024-12-23 00:00:00,"Demographics","Civic Intent score",45.468525174485315,"Prefer not to answer",27,,
2024-12-23 00:00:00,"Demographics","Civic Intent score",53.04378334838904,"Under $25,000",59,,
2024-12-23 00:00:00,"Demographics","Civic Intent score",54.59215685998452,"Over $150,000",63,,
2024-12-23 00:00:00,"Demographics","Civic Intent score",56.19393682206817,"$25,000 to $49,999",63,,
2024-12-23 00:00:00,"Demographics","Civic Intent score",58.1875146885149,"$75,000 to $99,999",63,,
2024-12-23 00:00:00,"Demographics","Civic Intent score",59.618152390950755,"$50,000 to $74,999",60,,
2024-12-23 00:00:00,"Demographics","Civic Intent score",63.70710062907849,"$100,000 to $150,000",69,,
2024-12-23 00:00:00,"Ethnicity","Civic Intent score",47.31908205417755,"Asian",27,,
2024-12-23 00:00:00,"Ethnicity","Civic Intent score",56.88157902482206,"Caucasian/White",299,,
2024-12-23 00:00:00,"Ethnicity","Civic Intent score",56.95905896599009,"Indigenous/ Native/First Nation",11,,
2024-12-23 00:00:00,"Ethnicity","Civic Intent score",61.02886656344028,"Other",5,,
2024-12-23 00:00:00,"Ethnicity","Civic Intent score",62.3638856251761,"African American",57,,
2024-12-23 00:00:00,"Ethnicity","Civic Intent score",63.39159646427431,"Hispanic/Latino",30,,
2024-12-23 00:00:00,"Gender","Civic Intent score",56.325292859515386,"Male",195,,
2024-12-23 00:00:00,"Gender","Civic Intent score",57.42694897613604,"Female",206,,
2024-12-23 00:00:00,"Gender","Civic Intent score",70.09239381442019,"In another way",5,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",35.039434712733296,"Non-giver",146,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",70.26231228428345,"Gave to registered nonprofit",191,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",70.59938795448589,"Gave something else",117,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",71.19529700350398,"Gave money",164,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",71.2968518337977,"Gave items",172,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",72.39330837796993,"Gave to informal group",145,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",73.10339226020857,"Gave to individual",126,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",73.57214015027654,"Volunteered",97,,
2024-12-23 00:00:00,"Giver Type","Civic Intent score",74.13375179234265,"Advocated",80,,
2024-12-23 00:00:00,"State","Civic Intent score",37.07087988826815,"ND North Dakota",4,,
2024-12-23 00:00:00,"State","Civic Intent score",40.88094204434656,"MI Michigan",14,,
2024-12-23 00:00:00,"State","Civic Intent score",42.30377094972066,"NE Nebraska",4,,
2024-12-23 00:00:00,"State","Civic Intent score",43.11035896050435,"NV Nevada",9,,
2024-12-23 00:00:00,"State","Civic Intent score",45.54932007797489,"OR Oregon",9,,
2024-12-23 00:00:00,"State","Civic Intent score",47.453578943050076,"MO Missouri",9,,
2024-12-23 00:00:00,"State","Civic Intent score",48.911871166535136,"IN Indiana",5,,
2024-12-23 00:00:00,"State","Civic Intent score",49.862778314437136,"NY New York",29,,
2024-12-23 00:00:00,"State","Civic Intent score",50.33165921041111,"AR Arkansas",6,,
2024-12-23 00:00:00,"State","Civic Intent score",50.49441340782121,"NH New Hampshire",4,,
2024-12-23 00:00:00,"State","Civic Intent score",50.572943391312315,"MD Maryland",11,,
2024-12-23 00:00:00,"State","Civic Intent score",51.47101955307263,"KS Kansas",4,,
2024-12-23 00:00:00,"State","Civic Intent score",51.692049105667955,"PA Pennsylvania",17,,
2024-12-23 00:00:00,"State","Civic Intent score",52.956985814234564,"MS Mississippi",9,,
2024-12-23 00:00:00,"State","Civic Intent score",53.380105464996184,"FL Florida",37,,
2024-12-23 00:00:00,"State","Civic Intent score",55.01198152115935,"RI Rhode Island",6,,
2024-12-23 00:00:00,"State","Civic Intent score",55.102878957205625,"NC North Carolina",13,,
2024-12-23 00:00:00,"State","Civic Intent score",56.005402264150185,"VA Virginia",8,,
2024-12-23 00:00:00,"State","Civic Intent score",56.769727906193026,"WI Wisconsin",9,,
2024-12-23 00:00:00,"State","Civic Intent score",56.91104057114003,"CA California",43,,
2024-12-23 00:00:00,"State","Civic Intent score",57.8183939822307,"SC South Carolina",10,,
2024-12-23 00:00:00,"State","Civic Intent score",59.103413834328265,"WV West Virginia",5,,
2024-12-23 00:00:00,"State","Civic Intent score",59.29023216057469,"IL Illinois",19,,
2024-12-23 00:00:00,"State","Civic Intent score",59.479093765973545,"TN Tennessee",11,,
2024-12-23 00:00:00,"State","Civic Intent score",59.64648510279348,"AL Alabama",5,,
2024-12-23 00:00:00,"State","Civic Intent score",59.898421022683415,"MA Massachusetts",9,,
2024-12-23 00:00:00,"State","Civic Intent score",60.903082833885115,"KY Kentucky",6,,
2024-12-23 00:00:00,"State","Civic Intent score",60.96459523946045,"WA Washington",8,,
2024-12-23 00:00:00,"State","Civic Intent score",61.7149114800788,"TX Texas",19,,
2024-12-23 00:00:00,"State","Civic Intent score",62.49019043162584,"NJ New Jersey",7,,
2024-12-23 00:00:00,"State","Civic Intent score",62.97765076159889,"OH Ohio",19,,
2024-12-23 00:00:00,"State","Civic Intent score",64.6565185946731,"LA Louisiana",8,,
2024-12-23 00:00:00,"State","Civic Intent score",65.50954808239368,"AZ Arizona",13,,
2024-12-23 00:00:00,"State","Civic Intent score",68.60031553807806,"MN Minnesota",8,,
2024-12-23 00:00:00,"State","Civic Intent score",69.23882681564245,"AK Alaska",4,,
2024-12-23 00:00:00,"State","Civic Intent score",71.1068594794523,"GA Georgia",9,,
2024-12-23 00:00:00,"State","Civic Intent score",71.86178802922615,"CO Colorado",10,,
2024-12-23 00:00:00,"State","Civic Intent score",85.26536312849163,"DC District of Columbia",4,,
2024-12-30 00:00:00,"ACP Community Type","Civic Intent score",47.630346689662915,"Middle Suburbs",16,,
2024-12-30 00:00:00,"ACP Community Type","Civic Intent score",53.65307068900236,"Evangelical Hubs",9,,
2024-12-30 00:00:00,"ACP Community Type","Civic Intent score",53.69844547386656,"Exurbs",44,,
2024-12-30 00:00:00,"ACP Community Type","Civic Intent score",54.51190891594382,"Rural Middle America",23,,
2024-12-30 00:00:00,"ACP Community Type","Civic Intent score",57.6005607861616,"Working Class Country",11,,
